idx,sweep,mu_sym,c4_pta_product,screening_suppression_factor,phi_center_ratio,numerically_stable,pta_max_deviation_from_hd,H0_implied_km_s_Mpc,Omega_m_frozen,wall_time_seconds,error
26,mu_only,1.5822943140607404,0.08035,0.000189446708943188,2.5593668099266568e-14,True,0.08035000000000003,67.661122494938,0.31115000000000004,0.013503551483154297,
27,mu_only,0.2887298455804197,0.08035,4.7860057724954475e-05,1.2388817058833073e-14,True,0.08035000000000003,67.661122494938,0.31115000000000004,0.011291980743408203,
28,mu_only,0.21250851097194912,0.08035,4.0892815834702936e-05,1.1444817529309493e-14,True,0.08035000000000003,67.661122494938,0.31115000000000004,0.008668661117553711,
29,mu_only,2.248820350907778,0.08035,0.0002936296779591997,3.3155527003286525e-14,True,0.08035000000000003,67.661122494938,0.31115000000000004,0.013534069061279297,
30,mu_only,1.4253362348623297,0.08035,0.000168580769568483,2.3966425999203718e-14,True,0.08035000000000003,67.661122494938,0.31115000000000004,0.012493610382080078,
31,mu_only,0.5106280880212215,0.08035,6.889433610270659e-05,1.4905009607806633e-14,True,0.08035000000000003,67.661122494938,0.31115000000000004,0.011436223983764648,
32,mu_only,0.5482602297350666,0.08035,7.24686709742627e-05,1.529623808282553e-14,True,0.08035000000000003,67.661122494938,0.31115000000000004,0.011179685592651367,
33,mu_only,1.5142275742023779,0.08035,0.00018023963267612252,2.488226453165284e-14,True,0.08035000000000003,67.661122494938,0.31115000000000004,0.013812065124511719,
34,mu_only,2.2329020338365235,0.08035,0.0002908218174732537,3.295996532892931e-14,True,0.08035000000000003,67.661122494938,0.31115000000000004,0.013958930969238281,
35,mu_only,0.2043921794604892,0.08035,4.019222847320345e-05,1.1345759400241289e-14,True,0.08035000000000003,67.661122494938,0.31115000000000004,0.008637428283691406,
36,mu_only,0.2967305738246195,0.08035,4.861428962848073e-05,1.2486962825398571e-14,True,0.08035000000000003,67.661122494938,0.31115000000000004,0.01172327995300293,
37,mu_only,1.6089764043117845,0.08035,0.00019312340688916845,2.5875091021490218e-14,True,0.08035000000000003,67.661122494938,0.31115000000000004,0.015325546264648438,
38,mu_only,1.0211063276774788,0.08035,0.00012042821661854995,1.9947282398840305e-14,True,0.08035000000000003,67.661122494938,0.31115000000000004,0.012656688690185547,
39,mu_only,0.7139197518388843,0.08035,8.848787291056444e-05,1.6957541010722177e-14,True,0.08035000000000003,67.661122494938,0.31115000000000004,0.011886119842529297,
40,mu_only,0.5546892634734164,0.08035,7.30807970760009e-05,1.5362397208304807e-14,True,0.08035000000000003,67.661122494938,0.31115000000000004,0.01110696792602539,
41,mu_only,0.7896888122240198,0.08035,9.605291161623032e-05,1.7698864742048986e-14,True,0.08035000000000003,67.661122494938,0.31115000000000004,0.012238025665283203,
