idx,mu_sym,c4_pta_product,c4_c0_ratio_split,pta_suppression_split,screening_suppression_factor,phi_center_ratio,numerically_stable,log10_ssf,log10_pcr,gamma_theta_0,gamma_theta_1,gamma_theta_2,gamma_theta_3,gamma_theta_4,gamma_theta_5,gamma_theta_6,gamma_theta_7,gamma_theta_8,gamma_theta_9,gamma_theta_10,gamma_theta_11,gamma_theta_12,gamma_theta_13,gamma_theta_14,pta_max_deviation_from_hd,wall_time_seconds,error
108,0.024143608955733333,73.11606455363287,14623.212910726574,0.005,3.0336691745276514e-05,1.1133555560732577e-14,True,-4.51803178133137,-13.953366119240133,73.57910731780548,54.84168021463537,14.249300302696653,-21.43218382555048,-30.657426569396822,-12.193334147170221,15.073816502031937,27.267344503405617,14.069484405426808,-13.325495460526001,-30.852327649501564,-20.290197541711734,16.094568218239516,56.13633873750734,73.36606455363437,73.11606455363287,0.008109569549560547,
109,0.07037560986084086,4.076236248252941e-05,0.008152472496505882,0.005,3.146478686629748e-05,1.0032897780780098e-14,True,-4.502175205696391,-13.998573612498872,0.49963712123379544,0.4090086107318069,0.25834289176310504,0.1051182446489587,-0.02213079412428335,-0.10848725391897422,-0.14857601077238902,-0.1443100481353462,-0.10305653824019323,-0.03588809944413167,0.04413579061415082,0.1236199831751829,0.19034770154751943,0.2345771579595995,0.25004076236398265,4.076236248251597e-05,0.012442350387573242,
110,68.96639647940633,242.03427685104242,48406.85537020848,0.005,nan,nan,False,nan,nan,242.41287071401143,180.5961879290052,46.57227673985702,-71.1893010040389,-101.43342240766158,-40.112668750532904,50.24174819225852,90.59583862637626,46.81196896326324,-44.02815954380546,-102.23169293768527,-67.4517550727044,52.83771094346179,185.28485011239195,242.28427685104393,242.03427685104242,0.2006545066833496,
111,1.7386513568907938,0.009293678986889207,1.8587357973778413,0.005,0.00021154732740705272,2.7264791281392347e-14,True,-3.674592456977457,-13.564397822594307,0.5088854119588913,0.4158971277199909,0.2601134634614316,0.10239267438355254,-0.02600772592218671,-0.11001660514629472,-0.1466495995503145,-0.1408410718295979,-0.10126298693764828,-0.037569914489684976,0.04022580774888248,0.12103659116684747,0.19236039888507211,0.24165158996823358,0.25929367898838934,0.009293678986889209,0.024678468704223633,
112,0.15855388339483378,1.0907002720185373,218.14005440370744,0.005,3.650825918151405e-05,1.0810500464096902e-14,True,-4.437608874962816,-13.96615420024053,1.5897513670256107,1.2209716776822643,0.4670436656589827,-0.216150091581363,-0.4791123822343335,-0.2887548957219407,0.0784938747728558,0.26458502249094135,0.1083528868719767,-0.23412695183765578,-0.4167415919128529,-0.18088952182007634,0.4275883014974866,1.0684543946008327,1.3407002720200374,1.0907002720185373,0.009434223175048828,
113,0.10362633794054635,0.005235004650501554,1.047000930100311,0.005,3.297514458698611e-05,1.0271796203334897e-14,True,-4.481813291514954,-13.988353605771046,0.504828766714473,0.4128755672487805,0.25933682467774505,0.10358821115722737,-0.02430715903816547,-0.10934577465796243,-0.14749459536144496,-0.14236269421929282,-0.10204970543281255,-0.036832207684251016,0.0419408720637517,0.12216976325416565,0.19147755476549,0.23854848023500352,0.25523500465200166,0.005235004650501529,0.009118318557739258,
114,1.1312297766095079,1.884733179444759,376.9466358889518,0.005,0.00013279725553165197,2.102397439847637e-14,True,-3.876810900267516,-13.677285180973396,2.3833873059684487,1.8121051974153857,0.6189841024419576,-0.45004309743925325,-0.811808714897957,-0.4199951576629177,0.24380757699811673,0.5622729249821871,0.2622653031604111,-0.37845079528950176,-0.7522741800166403,-0.4025815947811008,0.6003065895333368,1.675542088592138,2.1347331794462594,1.8847331794447593,0.013889074325561523,
115,79.49282108480439,6.726061446361862e-05,0.013452122892723723,0.005,nan,nan,False,nan,nan,0.4996636062382514,0.4090283378801579,0.25834796227837253,0.10511043923466433,-0.02214189677654581,-0.10849163363359114,-0.1485704939681149,-0.14430011377497126,-0.10305140191655766,-0.03589291578050123,0.044124593311136946,0.1236125849271297,0.1903534654556337,0.23459741752634986,0.25006726061596374,6.726061446360454e-05,0.10113000869750977,
116,0.08075347862226982,150.6749214878053,30134.98429756106,0.005,3.187919473290076e-05,1.0098997095605259e-14,True,-4.496492657397463,-13.995721752699609,151.09918950911498,112.58190691957822,29.09040636864566,-44.27818178051711,-63.15425009680129,-25.01250650726454,31.221184778879735,56.34464498354682,29.103207773392683,-27.42263453597633,-63.62618847328896,-41.94444336630538,32.96519519906446,115.43492342386462,150.9249214878068,150.6749214878053,0.009301185607910156,
117,0.02075887172344729,0.0002653748399603295,0.0530749679920659,0.005,3.0283997264183297e-05,1.0789240132930907e-14,True,-4.518786801721385,-13.967009140831054,0.4998616214186042,0.40917582793797763,0.25838587199429663,0.10505208204156659,-0.022224905774856595,-0.10852437857728964,-0.14852924757168215,-0.14422583951292214,-0.103013000184259,-0.03592892512746754,0.04404087665632404,0.123557271913119,0.1903965593243428,0.23474888821122805,0.25026537484146044,0.0002653748399603084,0.006424903869628906,
118,23.59745681877849,37.51375730788587,7502.751461577173,0.005,nan,nan,False,nan,nan,37.99459907482037,28.33683766218246,7.436698378004894,-10.94504836894142,-15.740214770937268,-6.308872577711749,7.661593200565641,13.919816877392133,7.168464205397756,-6.854401165309856,-15.807945759394999,-10.350119212856935,8.350343136254333,28.91615377483469,37.76375730788737,37.51375730788587,0.15820908546447754,
119,5.081248170050174,0.010686125279555533,2.1372250559111063,0.005,0.0011040268154255445,9.105909894956199e-14,True,-2.9570203780108852,-13.040676651448972,0.5102771621125338,0.4169337619329119,0.2603799119875895,0.10198251071673038,-0.026591154859033628,-0.11024675305890531,-0.14635969915747482,-0.14031903500679271,-0.10099308027326225,-0.03782300626822257,0.039637405046671716,0.12064782351978774,0.1926632842410843,0.24271620202765265,0.26068612528105567,0.010686125279555536,0.052014827728271484,
120,0.5375009162682931,0.9399357783364926,187.9871556672985,0.005,7.144533300048627e-05,1.518509668275251e-14,True,-4.146026135219184,-13.818582438605628,1.439062246482192,1.108732065233545,0.43819445449005845,-0.17174039486207077,-0.4159427154928265,-0.26383606495664425,0.047105457011326735,0.2080624710014331,0.07912925231466214,-0.2067239173024832,-0.3530334001160364,-0.1387964387492121,0.3947939613614337,0.9531855336390425,1.1899357783379927,0.9399357783364926,0.017128705978393555,
121,0.9358937337138786,1.6856010746574013e-05,0.0033712021493148025,0.005,0.00011121063199924256,1.911906745730844e-14,True,-3.9538536911903144,-13.718533294487843,0.4996132268337911,0.40899081317491287,0.2583383172152612,0.10512528658439278,-0.02212077746694392,-0.10848330260180016,-0.14858098795592287,-0.14431901077611076,-0.10306117215942492,-0.03588375421292881,0.04414589266407226,0.12362665777093794,0.19034250143036255,0.2345588800622839,0.2500168560122467,1.685601074657983e-05,0.017325162887573242,
122,9.212708686094063,585.2541033835545,117050.8206767109,0.005,0.00493305448348259,4.94090284695206e-13,True,-2.3068840879140646,-12.30619368556564,585.4611080683778,436.11298352126687,112.24835876139745,-172.28928835585012,-245.24103606808367,-96.8411235994258,121.69840908193753,219.2710979239465,113.3404368965958,-106.41197770898722,-247.265274805559,-163.27790297374176,127.49499567843361,447.6978194905898,585.504103383556,585.2541033835545,0.03284955024719238,
123,13.000486116751725,0.002089499695282236,0.41789993905644723,0.005,nan,nan,False,nan,nan,0.5016848343217002,0.41053383380407493,0.25873492343117305,0.10451476168433571,-0.022989206150836352,-0.10882587568350087,-0.14814947384903904,-0.14354196369746877,-0.10265941853610738,-0.036260479031082746,0.0432700605755214,0.1230479806523489,0.19079334353722396,0.2361435454623477,0.25208949969678235,0.0020894996952822154,0.13467121124267578,
124,0.011908841818954838,4.850975493602164,970.1950987204327,0.005,3.018340163042853e-05,1.0025549407940744e-14,True,-4.520231817374344,-13.998891818378704,5.348146678169937,4.020383019593817,1.1865829369513383,-1.3237894176137772,-2.054651335754351,-0.9102650377265457,0.8613644742809267,1.6743357180023142,0.8372307958989891,-0.9175965755019824,-2.0057121059563507,-1.2307492958676736,1.2455245516722278,3.943419388738633,5.100975493603664,4.850975493602164,0.005628824234008789,
125,0.046300511999792605,0.0854494036692511,17.089880733850222,0.005,3.071660375780414e-05,9.912464141049296e-15,True,-4.512626804616545,-14.003818370758585,0.5850030633797481,0.4725927648381465,0.27468607621279567,0.07995998778750162,-0.05791664314236702,-0.1226038633847661,-0.1307943564298539,-0.11228981440516986,-0.08650124156105861,-0.05141201950098179,0.008044865167524,0.09977409648333767,0.20892581609668717,0.29987739251275547,0.33544940367075127,0.08544940366925113,0.006048679351806641,
126,43.76909867849175,0.11649005523779567,23.298011047559132,0.005,nan,nan,False,nan,nan,0.6160281964977835,0.49570159250122175,0.2806257924553382,0.07081654898130968,-0.07092254106392598,-0.1277343601243523,-0.12433184715311182,-0.1006524800189244,-0.08048443590804355,-0.05705398483481548,-0.005071908784554768,0.09110762141922843,0.21567778839946544,0.32360990712832416,0.3664900552392958,0.11649005523779565,0.12632417678833008,
127,2.0522214928989992,0.00033196921315607584,0.06639384263121517,0.005,0.000260100942372243,3.0796879039862605e-14,True,-3.584858074308073,-13.511493292734706,0.4999281824986365,0.40922540543766744,0.2583986150154687,0.10503246577884712,-0.022252808527413882,-0.1085353855052145,-0.1485153829543881,-0.14420087286596212,-0.10300009177606342,-0.03594102935614872,0.044012736031190575,0.12353867892471357,0.19041104495336852,0.23479980376406986,0.2503319692146562,0.0003319692131560914,0.01659536361694336,
128,0.1805331275023167,30.26042080674197,6052.0841613483935,0.005,3.820942424438987e-05,1.1060780824034434e-14,True,-4.4178295063934625,-13.956214213393007,30.744888803727402,22.936947688317225,6.0487519770301965,-8.80848115505812,-12.701098342717959,-5.110018256369123,6.151484615297553,11.20049566426049,5.762504154368152,-5.536030866164641,-12.742920688198419,-8.325005152994292,6.772595096709861,23.370525515553055,30.51042080674347,30.26042080674197,0.014684915542602539,
129,0.18701967370700745,0.006773795350101432,1.3547590700202865,0.005,3.87359144737036e-05,1.1137136385123615e-14,True,-4.411886186794319,-13.953226461946064,0.5063667881116869,0.4140211504530529,0.25963127661900354,0.10313493978931618,-0.024951905644642027,-0.10960011083546725,-0.1471742267909216,-0.1417857919631612,-0.10175143190721615,-0.03711189910000615,0.04129062895523827,0.12174013660159629,0.191812273002977,0.23972498172331516,0.25677379535160155,0.006773795350101419,0.014438629150390625,
130,1.9783300588814838,1.469589584083954,293.91791681679075,0.005,0.00024812952791917233,2.9940621672409635e-14,True,-3.6053215507245726,-13.523739186421354,1.9684512573250343,1.503043328032979,0.5395452043599707,-0.3277570026521647,-0.6378653551031812,-0.3513789155793571,0.1573767451492779,0.4066329949744809,0.18179539659726707,-0.302994074659247,-0.5768479430390939,-0.2866745040657439,0.5100044239566182,1.3581389109331967,1.7195895840854538,1.4695895840839537,0.02224874496459961,
131,42.19983822414802,5.589477587831847e-05,0.011178955175663694,0.005,nan,nan,False,nan,nan,0.4996522460818988,0.4090198763565802,0.2583457873930965,0.10511378719433445,-0.022137134539641508,-0.10848975505196164,-0.14857286027918068,-0.14430437489893333,-0.10305360502887637,-0.0358908499196366,0.04412939614638575,0.12361575824185426,0.1903509931548459,0.2345887276336861,0.25005589477737844,5.5894775878306824e-05,0.1937267780303955,
132,0.047969985640038404,179.7346714175203,35946.93428350406,0.005,3.0759274321521975e-05,9.919371058514491e-15,True,-4.512023914705335,-14.003515863579276,180.14441131946714,134.21601313590386,34.65107149452419,-52.83811953243099,-75.33015885236692,-29.81559357965952,37.27128018637746,67.23932695779583,34.73604274356761,-32.70455013466412,-75.9058975538249,-50.057855469752866,39.2862811536496,137.65291515669952,179.9846714175218,179.7346714175203,0.00830078125,
133,0.012338076269316581,0.00010020234711597716,0.020040469423195432,0.005,3.0187031115208982e-05,1.0145521901370825e-14,True,-4.520179597599117,-13.993725607274746,0.4996965315020276,0.4090528620052751,0.2583542657718434,0.1051007358070152,-0.02215569921916818,-0.10849707834700498,-0.14856363566321149,-0.14428776371339827,-0.1030450166123444,-0.03589890328734369,0.044110673201894504,0.12360338767481141,0.1903606309516924,0.2346226035360542,0.25010020234861613,0.00010020234711599629,0.0073964595794677734,
134,12.53366630623237,98.45813877267412,19691.627754534824,0.005,0.013632017143167988,2.7312897661972183e-12,True,-1.8654398764228433,-11.563632222531528,98.90851203074132,73.70808913841385,19.098577693867583,-28.89703050675185,-41.275645381125074,-16.381952059008697,20.34991031632553,36.76824660518006,18.981698798979373,-17.931684345303182,-41.56106738951448,-27.365643551829905,21.606984181676086,75.51193545989351,98.70813877267562,98.45813877267412,0.17553138732910156,
135,8.883304300712751,0.026382489974192635,5.276497994838527,0.005,0.004360578691627965,4.2494078858878093e-13,True,-2.3604558717627158,-12.37167158049241,0.5259656795730964,0.42861923141682956,0.2633834556509604,0.09735893669966553,-0.03316786335715309,-0.11284109769472468,-0.14309179409349052,-0.13443436972531214,-0.09795055471229167,-0.0406759858610896,0.03300462972897891,0.1162654363484731,0.19607756243168434,0.25471705206471384,0.27638248997569276,0.026382489974192624,0.1484372615814209,
136,0.9697457145636178,0.3842252660398655,76.8450532079731,0.005,0.0001148368627986526,1.9447769691762925e-14,True,-3.939918680402666,-13.711130197222554,0.8836295558692809,0.6950223713224979,0.331857680316646,-0.008048435886223046,-0.1831024292344263,-0.17198647973785985,-0.06859070783784568,-0.0002768752029171928,-0.028587628062118398,-0.10571767910863906,-0.11820813697706023,0.016356596200688925,0.27391563575335187,0.5283101786233151,0.6342252660413656,0.3842252660398655,0.019496440887451172,
137,0.5563266781882893,2.1813727358432456e-05,0.004362745471686491,0.005,7.32367829373819e-05,1.5379218310990402e-14,True,-4.135270741148451,-13.813065738126971,0.49961818207184416,0.40899450404520704,0.25833926588832046,0.10512382622270033,-0.022122854728628825,-0.1084841220288298,-0.14857995578398137,-0.14431715209714982,-0.10306021117388406,-0.03588465533013627,0.04414379769361159,0.12362527358841534,0.19034357983444097,0.23456267054592408,0.25002181372885857,2.18137273584329e-05,0.01773691177368164,
138,4.893974437099389,456.40536191495227,91281.07238299045,0.005,nan,nan,False,nan,nan,456.67678318630277,340.18898673830614,87.59278860230415,-134.33516937508514,-191.25397412895316,-75.54459744420998,94.87274193385488,170.9648989897557,88.36487108605789,-82.99236194903234,-192.8179700471061,-127.30364507153048,99.46777686433347,349.1849183245588,456.6553619149537,456.4053619149522,0.3187131881713867,
139,22.724957741778482,0.0017361638607584714,0.3472327721516943,0.005,nan,nan,False,nan,nan,0.5013316751337474,0.4102707859460373,0.25866731162248535,0.10461884147705103,-0.022841159973851402,-0.10876747522296284,-0.14822303661248082,-0.14367443151142287,-0.10272790785379715,-0.036196256521926255,0.04341936885471081,0.12314663116528657,0.19071648581524556,0.2358733981737664,0.2517361638622586,0.0017361638607584773,0.24198508262634277,
140,0.021482546397652385,5.78572756536456,1157.145513072912,0.005,3.029460630971725e-05,1.0774022903003032e-14,True,-4.518634686957791,-13.967622105582596,6.282431430368122,4.716277707447261,1.3654503827952824,-1.5991331341671262,-2.4463083858797825,-1.064763806733001,1.0559752066580765,2.024780115192678,1.0184196970767885,-1.087497609085858,-2.400708055041693,-1.4917298201702796,1.448852116641903,4.658095662722348,6.03572756536606,5.78572756536456,0.008810043334960938,
141,0.08357269025326476,0.03226913076189734,6.4538261523794676,0.005,3.200090288146968e-05,1.0118329516428424e-14,True,-4.494837768214206,-13.994891181338176,0.53184937739604,0.4330016577063392,0.2645098809717541,0.09562494797531301,-0.03563434022915783,-0.113814060240364,-0.14186622475853683,-0.13222743128180178,-0.0968095099281473,-0.04174594482066948,0.030517125999268063,0.11462190043604692,0.19735802638931801,0.25921775618886234,0.2822691307633975,0.03226913076189736,0.012753009796142578,
142,76.55528572384812,0.30578064327369703,61.156128654739405,0.005,nan,nan,False,nan,nan,0.8052241506753792,0.63662271870582,0.31684708046002125,0.015058476233627882,-0.15023447367817552,-0.15902090520888526,-0.084922488155583,-0.02968625483262416,-0.04379304501884264,-0.09145954276459145,-0.08505998020245778,0.03825814570957162,0.2568523367098553,0.46833437069931416,0.5557806432751972,0.30578064327369703,0.1905074119567871,
143,1.0892929540829357,0.0008194667574827808,0.16389335149655618,0.005,0.0001280243171137058,2.0612829541935302e-14,True,-3.892707532029714,-13.685862388128504,0.5004154363236425,0.409588332636961,0.258491899045794,0.10488886686131547,-0.02245706787694857,-0.10861596063606191,-0.14841388839021494,-0.14401810698802056,-0.10290559704633591,-0.0360296371690146,0.04380673535891066,0.12340257078592684,0.19051708557270597,0.23517252604956182,0.2508194667589829,0.0008194667574827896,0.023088932037353516,
144,0.1072271170057003,12.368035213216942,2473.6070426433885,0.005,3.316975799312521e-05,1.0302184321761003e-14,True,-4.4792576970856945,-13.987070684196501,12.861448322057003,9.616606965152185,2.6249935197370395,-3.5380398303995135,-5.204266644817163,-2.1527083639433195,2.426378922014461,4.4925284149359435,2.2943099849474256,-2.2839013470616725,-5.1821780673339415,-3.3294942423648175,2.880637748735472,9.690680501087286,12.618035213218441,12.368035213216942,0.01056051254272461,
145,0.1640524504995742,0.00044528115401939094,0.08905623080387819,0.005,3.692088682236568e-05,1.0871720330005112e-14,True,-4.432727875971306,-13.963701728157254,0.500041437790375,0.40930976275561215,0.258420297575003,0.10499908823214818,-0.022300285737513924,-0.10855411405998956,-0.14849179197185416,-0.14415839151073448,-0.10297812780649807,-0.035961624994769535,0.043964854075133904,0.12350704250407371,0.190435692602423,0.23488643781189966,0.2504452811555195,0.0004452811540193724,0.009663581848144531,
146,1.6740713922582975,22.154992033707,4430.9984067414,0.005,0.000202255698807751,2.6568016729027306e-14,True,-3.694099232752072,-13.57564086394829,22.643512255401404,16.902700751271396,4.497755316098162,-6.42091877349734,-9.30495896079252,-3.7703274383083096,4.463974656879278,8.161719729824592,4.191377673533317,-4.0627838226114985,-9.317829022006956,-6.0619889856208795,5.009499677890334,17.173419556075192,22.4049920337085,22.154992033707,0.017276287078857422,
147,66.43156469443868,0.06374059819714048,12.748119639428095,0.005,nan,nan,False,nan,nan,0.5633051109988679,0.4564312147715042,0.27053203504571016,0.08635460659733722,-0.04882074812399803,-0.11901576358444362,-0.135314021760999,-0.12042858133301731,-0.09070919651317574,-0.04746621547550494,0.017218303215966277,0.10583514262085812,0.20420370989506903,0.28327965641125263,0.31374059819864064,0.06374059819714051,0.13285565376281738,
148,0.07284818648358382,0.15901815291110336,31.80363058222067,0.005,3.1558673945219556e-05,1.0047910400731976e-14,True,-4.500881253573294,-13.997924246282155,0.658535032691527,0.52736247686767,0.28876366391582525,0.05828932938474388,-0.08874162891121966,-0.13476353816759978,-0.11547770872985605,-0.0847084302510801,-0.07224094598233474,-0.06478391448068167,-0.02304290538431654,0.07923387910438548,0.22492851359593674,0.35612529094284734,0.40901815291260346,0.15901815291110333,0.010530471801757812,
149,0.02497990436286051,0.0028010902844981117,0.5602180568996223,0.005,3.0350913192851316e-05,1.1082407210037699e-14,True,-4.517828237417394,-13.955365896242235,0.5023960691586112,0.41106359150766386,0.25887108829779876,0.1043051531652236,-0.023287359510950165,-0.10894348961920806,-0.14800132422744058,-0.1432751839356289,-0.10252148643534681,-0.036389818114940985,0.042969365440802335,0.12284930627582442,0.19094812894624455,0.23668760086084908,0.25280109028599823,0.002801090284498098,0.00613093376159668,
150,26.306126810039828,3.553547846699602,710.7095693399203,0.005,nan,nan,False,nan,nan,4.051367666708645,3.054487318874594,0.9383164967055991,-0.9416147629123712,-1.5110347979712695,-0.6958221064116632,0.5912464909166163,1.187921979694544,0.5857421960858317,-0.6817754365411128,-1.4574612058095298,-0.8685106255698705,0.9633076814045258,2.9514550118065257,3.8035478467011017,3.5535478466996016,0.11844682693481445,
151,3.1701461981216945,1.2566821505959292e-05,0.0025133643011918585,0.005,0.0004875192137705285,4.618227914967746e-14,True,-3.3120082635139934,-13.335524637947566,0.499608939788886,0.40898762000305705,0.25833749646680026,0.10512655002241253,-0.022118980315318205,-0.10848259367108182,-0.1485818809437906,-0.14432061881997957,-0.1030620035600807,-0.03588297460761182,0.044147705136519326,0.12362785530223064,0.19034156844456843,0.23455560070952558,0.2500125668230061,1.2566821505965997e-05,0.01749897003173828,
152,0.35875042073675245,799.3813857177146,159876.27714354292,0.005,5.449842053450731e-05,1.322943199806425e-14,True,-4.263616084202034,-13.878458801723452,799.4813396975553,595.5242785611276,153.2222182837456,-235.3633413742023,-334.959435506614,-132.2327558093992,166.2786443077462,299.5487551193187,154.84608119558675,-145.33186640042157,-337.74852877811156,-223.0617238383465,174.07202955276537,611.4114853060697,799.6313857177161,799.3813857177146,0.012583494186401367,
153,0.628518009883773,0.013828851921643948,2.7657703843287895,0.005,8.015637919528591e-05,1.6110762109607116e-14,True,-4.096061908879811,-13.792883915063808,0.5134183175811644,0.4192734270073967,0.2609812815961063,0.10105677857888944,-0.027907943645251822,-0.11076619282501463,-0.14570539910085673,-0.13914080713558374,-0.10038390570795898,-0.038394229933718896,0.03830939056004211,0.11977038181993079,0.19334689112980333,0.24511901260659302,0.2638288519231441,0.013828851921643959,0.012756586074829102,
154,5.7316952318376115,0.7134674686000612,142.69349372001224,0.005,0.0014319275461584877,1.1585283788979572e-13,True,-2.844078956259746,-12.936093323420979,1.2127071572188797,0.9401332479925275,0.3948591045605562,-0.10503112727326958,-0.32105347927960187,-0.22640466883544358,-4.411874187362774e-05,0.12315808545814244,0.03523146868592705,-0.16556091690852054,-0.2573352276868095,-0.07556703279400143,0.34553250332081276,0.7800363824714338,0.9634674686015614,0.7134674686000613,0.0814659595489502,
155,14.566019188716801,0.00020518206290068557,0.04103641258013711,0.005,0.024152991352262034,9.380670448365582e-12,True,-1.6170290741328042,-11.027766120936489,0.4998014587342966,0.4091310162332825,0.25837435393660396,0.10506981262858098,-0.022199685263221258,-0.10851442972535368,-0.14854177940849883,-0.1442484061614583,-0.10302466773062101,-0.035917984456303856,0.04406631217427687,0.12357407759132052,0.19038346617252425,0.23470286707800006,0.25020518206440084,0.00020518206290071062,0.060083627700805664,
156,0.014274314376904991,49.3936324508296,9878.72649016592,0.005,3.0204991628949633e-05,1.0209863044243812e-14,True,-4.519921280295431,-13.990980083527987,49.868534997897804,37.1810459330983,9.709945999437753,-14.44442437768413,-20.717830755859605,-8.27241578984355,10.134924121093464,18.373656359465997,9.471215478493162,-9.013693587981894,-20.82799620791137,-13.666951704716919,10.934457317894271,37.99905945542131,49.6436324508311,49.3936324508296,0.007229804992675781,
157,0.04164999049281005,8.699418900380157e-05,0.017398837800760313,0.005,3.0605627612439364e-05,9.894478652618276e-15,True,-4.514198710240126,-14.004607084151472,0.4996833299471965,0.4090430289304478,0.25835173835352876,0.10510462644652625,-0.0221501650583997,-0.1084948952609966,-0.14856638553604004,-0.14429271553447193,-0.10304757683309942,-0.03589650256550227,0.04411625454170298,0.12360707536070516,0.19035775790898107,0.23461250507517784,0.25008699419050395,8.69941890038195e-05,0.00709843635559082,
158,36.805049933573336,114.43758356985262,22887.516713970523,0.005,nan,nan,False,nan,nan,114.87996807089587,85.60430320963599,22.156289533421702,-33.60398955164455,-47.97096321027446,-19.023085066519407,23.67675124976784,42.75904038734923,22.079095565132814,-20.836116728125667,-48.31346318963071,-31.827066005132842,25.0828380453127,87.72921789548555,114.68758356985413,114.43758356985262,0.11756134033203125,
159,3.0250379276863404,0.004045246660570906,0.8090493321141812,0.005,0.00045254894582875493,4.387486528810754e-14,True,-3.3443344424172983,-13.357784203967062,0.5036396035316598,0.4119898283560462,0.2591091611300943,0.10393867027536433,-0.02380865561808656,-0.10914912770695508,-0.14774229705771982,-0.14280874192988793,-0.1022803237426031,-0.036615956639390775,0.04244362525426186,0.12250194081587983,0.19121875823290815,0.23763883602786864,0.25404524666207107,0.004045246660570934,0.019025087356567383,
160,0.2872594418625467,2.482942881387703,496.58857627754054,0.005,4.772168533996945e-05,1.2370732067791175e-14,True,-4.321284227178473,-13.907604599191036,2.9812979392003793,2.2574542545398106,0.7334532164433436,-0.6262537607659344,-1.0624559766661463,-0.5188691429151226,0.36835186176309864,0.786545483154286,0.37822007003734626,-0.48718170879085543,-1.0050582241594974,-0.5696003009944199,0.7304293522547567,2.132910725432308,2.732942881389203,2.482942881387703,0.017894506454467773,
161,0.25709316140477423,3.4387772383810605e-05,0.00687755447676212,0.005,4.490652645107179e-05,1.19972417680701e-14,True,-4.347690536597807,-13.920918589168757,0.4996307498306067,0.40900386504199143,0.2583416719673071,0.10512012236967451,-0.022128123198773532,-0.10848620030662831,-0.14857733793034375,-0.1443124380090378,-0.1030577738672759,-0.035886940795245875,0.04413848430945479,0.12362176294536628,0.19034631494467402,0.23457228418778603,0.2500343877738839,3.438777238379265e-05,0.014409780502319336,
162,2.519444956556481,292.1089656388875,58421.793127777506,0.005,0.000343997978929664,3.6615752774353994e-14,True,-3.4634441090048447,-13.436332032880744,292.46252518265123,217.87528147268168,56.15420969885552,-85.93946988047898,-122.41449908997312,-48.38917116204073,60.667049352797136,109.36915259578574,56.518262334920166,-53.12976160327472,-123.39163450980269,-81.43248742829262,63.7299730153183,223.57007363301759,292.358965638889,292.1089656388875,0.02397322654724121,
163,35.69231096584856,0.007683254851396705,1.536650970279341,0.005,nan,nan,False,nan,nan,0.5072757929381752,0.4146982155860308,0.2598053042601389,0.10286704633745224,-0.025332965217812347,-0.10975042916869804,-0.14698488184592381,-0.14144482990880647,-0.10157514562480684,-0.037277202942533526,0.040906320827210796,0.12148621770197564,0.19201009892005494,0.24042032024928314,0.25768325485289684,0.007683254851396704,0.19583892822265625,
164,0.03254918067545002,1.2957929663771304,259.1585932754261,0.005,3.0422177078836506e-05,9.864676741311535e-15,True,-4.516809710089275,-14.00591714171081,1.7947415274273977,1.3736569948194628,0.5062887312858595,-0.2765628859559866,-0.565045328628681,-0.3226532627519034,0.12119315371542683,0.3414755561563368,0.1481072998901417,-0.27140470901483826,-0.5034071216355135,-0.23815090750860707,0.4722001289507051,1.2252605542802926,1.5457929663786305,1.2957929663771304,0.008530616760253906,
165,0.016883011790027342,0.02325919778885734,4.651839557771468,0.005,3.023329209183136e-05,1.049611710476041e-14,True,-4.519514560084119,-13.978971332535151,0.5228439488451647,0.42629403470847554,0.26278580488056735,0.09827894415851056,-0.031859217523737736,-0.11232487011689007,-0.14374204799286933,-0.1356053114971507,-0.09855596217402764,-0.04010829461278628,0.034324431843663,0.11713745199487033,0.19539818293211747,0.2523291003403926,0.27325919779035746,0.023259197788857322,0.007763385772705078,
166,16.03221180197405,0.43575016510130304,87.15003302026061,0.005,nan,nan,False,nan,nan,0.9351286955939887,0.7333811026184188,0.3417171151025033,-0.02322578358213548,-0.20469113771021,-0.18050267747483312,-0.05786348011092614,0.019040131666974602,-0.018600231268616638,-0.11508287215853294,-0.13998089043876347,0.0019709686338629517,0.28512334802053946,0.5677041783704216,0.6857501651028032,0.43575016510130304,0.17750072479248047,
167,7.4789625785791864,0.0001628742564893727,0.03257485129787454,0.005,0.0026750571550847443,2.309429662885368e-13,True,-2.5726669344379895,-12.63649526030028,0.49975917207923254,0.4090995193491078,0.25836625821849785,0.10508227495844193,-0.022181958476454055,-0.10850743695774463,-0.14855058768337698,-0.1442642676226544,-0.1030328685200993,-0.035910294566914906,0.0440841900829245,0.12358588982884625,0.19037426336515245,0.23467052012059836,0.2501628742579895,0.00016287425648936482,0.04248237609863281,
168,0.6608970830718642,60.58220121378758,12116.440242757515,0.005,8.329366346088847e-05,1.643368142501649e-14,True,-4.07938803615196,-13.784265136292566,61.05151015241521,45.510597481612606,11.850910194902337,-17.74016685226047,-25.4057923760608,-10.121697704310899,12.464328491501563,22.568320756587983,11.639966467287877,-11.04733379545075,-25.555922971527647,-16.790773122354565,13.36819831809211,46.55341828090668,60.83220121378908,60.58220121378758,0.01888442039489746,
